hgnc_id	symbol	name	aliases	entrez	ensembl	uniprot	chromosome
HGNC:130	ACTA2	actin, alpha 2, smooth muscle, aorta	ACTSA	59	ENSG00000107796	P62736	10q23.31
HGNC:132	ACTB	actin, beta		60	ENSG00000075624	P60709	7p22
HGNC:17780	ACTBL2	actin, beta-like 2	DKFZp686D0972	345651	ENSG00000169067	Q562R1	5q11.2
HGNC:143	ACTC1	actin, alpha, cardiac muscle 1	ACTC|CMD1R	70	ENSG00000159251	P68032	15q14
HGNC:144	ACTG1	actin, gamma 1	ACTG|DFNA20|DFNA26	71	ENSG00000184009	P63261	17q25
HGNC:145	ACTG2	actin, gamma 2, smooth muscle, enteric	ACTA3|ACTL3|ACTSG	72	ENSG00000163017	P63267	2p13.1
HGNC:16127	ACTL10	actin-like 10	C20orf134	170487	ENSG00000182584	Q5JWF8	20q11.22
HGNC:24124	ACTL6A	actin-like 6A	Actl6|Arp4|BAF53A|Baf53a|INO80K	86	ENSG00000136518	O96019	3q26.33
HGNC:160	ACTL6B	actin-like 6B	ACTL6|BAF53B	51412	ENSG00000077080	O94805	7q22
HGNC:161	ACTL7A	actin-like 7A		10881	ENSG00000187003	Q9Y615	9q31
HGNC:162	ACTL7B	actin-like 7B	Tact1	10880	ENSG00000148156	Q9Y614	9q31
HGNC:24018	ACTL8	actin-like 8	CT57	81569	ENSG00000117148	Q9H568	1p36.2-p35
HGNC:28494	ACTL9	actin-like 9	MGC33407	284382		Q8TC94	19p13.2
HGNC:163	ACTN1	actinin, alpha 1		87	ENSG00000072110	P12814	14q24.1
HGNC:164	ACTN2	actinin, alpha 2		88	ENSG00000077522	P35609	1q42-q43
HGNC:165	ACTN3	actinin, alpha 3 (gene/pseudogene)		89	ENSG00000248746	Q08043	11q13.2
HGNC:166	ACTN4	actinin, alpha 4	FSGS1	81	ENSG00000130402	O43707	19q13
HGNC:17372	ACTR10	actin-related protein 10 homolog (S. cerevisiae)	ACTR11|Arp11|HARP11	55860	ENSG00000131966	Q9NZ32	14q22.3
HGNC:167	ACTR1A	ARP1 actin-related protein 1 homolog A, centractin alpha (yeast)	ARP1	10121	ENSG00000138107	P61163	10q24
HGNC:168	ACTR1B	ARP1 actin-related protein 1 homolog B, centractin beta (yeast)	CTRN2	10120	ENSG00000115073	P42025	2q11.1-q11.2
HGNC:169	ACTR2	ARP2 actin-related protein 2 homolog (yeast)	ARP2	10097	ENSG00000138071	P61160	2p14
HGNC:170	ACTR3	ARP3 actin-related protein 3 homolog (yeast)	ARP3	10096	ENSG00000115091	P61158	2q14.1
HGNC:17256	ACTR3B	ARP3 actin-related protein 3 homolog B (yeast)	ARP11|ARP3beta	57180	ENSG00000133627	Q9P1U1	7q36.1
HGNC:37282	ACTR3C	ARP3 actin-related protein 3 homolog C (yeast)	ARP11	653857	ENSG00000106526	Q9C0K3	7q36.1
HGNC:14671	ACTR5	ARP5 actin-related protein 5 homolog (yeast)	Arp5|FLJ12785|INO80M	79913	ENSG00000101442	Q9H9F9	20q12
HGNC:24025	ACTR6	ARP6 actin-related protein 6 homolog (yeast)	ARP6|FLJ13433	64431	ENSG00000075089	Q9GZN1	12q23.1
HGNC:14672	ACTR8	ARP8 actin-related protein 8 homolog (yeast)	INO80N	93973	ENSG00000113812	Q9H981	3p21.31
HGNC:24027	ACTRT1	actin-related protein T1	AIP1|ARIP1|Arp-T1|KIAA0705	139741	ENSG00000123165	Q8TDG2	Xq25
HGNC:24026	ACTRT2	actin-related protein T2	ARPM2|Arp-T2|FLJ25424	140625	ENSG00000169717	Q8TDY3	1p36.3
HGNC:24022	ACTRT3	actin-related protein T3	ARPM1	84517	ENSG00000184378	Q9BYD9	3q26.2
HGNC:171	ACVR1	activin A receptor, type I	ACVR1A|ACVRLK2|ALK2|SKR1	90	ENSG00000115170	Q04771	2q23-q24
HGNC:172	ACVR1B	activin A receptor, type IB	ACVRLK4|ALK4|ActRIB|SKR2	91	ENSG00000135503	P36896	12q13
HGNC:18123	ACVR1C	activin A receptor, type IC	ACVRLK7|ALK7	130399	ENSG00000123612	Q8NER5	2q24.2
HGNC:173	ACVR2A	activin A receptor, type IIA	ACTRII|ACVR2	92	ENSG00000121989	P27037	2q22.2-q23.3
HGNC:174	ACVR2B	activin A receptor, type IIB	ActR-IIB	93	ENSG00000114739	Q13705	3p22
HGNC:175	ACVRL1	activin A receptor type II-like 1	ACVRLK1|ALK1|HHT|HHT2|ORW2	94	ENSG00000139567	P37023	12q13.13
HGNC:177	ACY1	aminoacylase 1		95	ENSG00000243989	Q03154	3p21.2
HGNC:24104	ACY3	aspartoacylase (aminocyclase) 3	ACY-3|HCBP1|MGC9740	91703	ENSG00000132744	Q96HD9	11q13
HGNC:179	ACYP1	acylphosphatase 1, erythrocyte (common) type		97	ENSG00000119640	P07311	14q24.3
HGNC:180	ACYP2	acylphosphatase 2, muscle type		98	ENSG00000170634	P14621	2p16.2
HGNC:186	ADA	adenosine deaminase		100	ENSG00000196839	P00813	20q13.12
HGNC:30713	ADAD1	adenosine deaminase domain containing 1 (testis-specific)	Tenr	132612	ENSG00000164113	Q96M93	4q27
HGNC:30714	ADAD2	adenosine deaminase domain containing 2	FLJ00337|TENRL	161931	ENSG00000140955	Q8NCV1	16q24.1
HGNC:31853	ADAL	adenosine deaminase-like		161823	ENSG00000168803	Q6DHV7	15q15.3
HGNC:188	ADAM10	ADAM metallopeptidase domain 10	CD156c|HsT18717|MADM|kuz	102	ENSG00000137845	O14672	15q2
HGNC:189	ADAM11	ADAM metallopeptidase domain 11	MDC	4185	ENSG00000073670	O75078	17q21.3
HGNC:190	ADAM12	ADAM metallopeptidase domain 12	MCMPMltna|MLTN	8038	ENSG00000148848	O43184	10q26
HGNC:193	ADAM15	ADAM metallopeptidase domain 15	MDC15	8751	ENSG00000143537	Q13444	1q21.3
HGNC:195	ADAM17	ADAM metallopeptidase domain 17	CD156B|TACE|cSVP	6868	ENSG00000151694	P78536	2p25
HGNC:196	ADAM18	ADAM metallopeptidase domain 18	ADAM27|tMDCIII	8749	ENSG00000168619	Q9Y3Q7	8p11.22
HGNC:197	ADAM19	ADAM metallopeptidase domain 19	MLTNB	8728	ENSG00000135074	Q9H013	5q33.3
HGNC:198	ADAM2	ADAM metallopeptidase domain 2	CT15|FTNB|PH-30b|PH30	2515	ENSG00000104755	Q99965	8p11.2
HGNC:199	ADAM20	ADAM metallopeptidase domain 20		8748	ENSG00000134007	O43506	14q24.2
HGNC:200	ADAM21	ADAM metallopeptidase domain 21	ADAM31	8747	ENSG00000139985	Q9UKJ8	14q24.1
HGNC:201	ADAM22	ADAM metallopeptidase domain 22	MDC2	53616	ENSG00000008277	Q9P0K1	7q21
HGNC:202	ADAM23	ADAM metallopeptidase domain 23	MDC3	8745	ENSG00000114948	O75077	2q33
HGNC:206	ADAM28	ADAM metallopeptidase domain 28	ADAM23|MDC-Lm|MDC-Ls|eMDCII	10863	ENSG00000042980	Q9UKQ2	8p21.2
HGNC:207	ADAM29	ADAM metallopeptidase domain 29	CT73|svph1	11086	ENSG00000168594	Q9UKF5	4q34.1
HGNC:208	ADAM30	ADAM metallopeptidase domain 30	svph4	11085	ENSG00000134249	Q9UKF2	1p12
HGNC:15479	ADAM32	ADAM metallopeptidase domain 32		203102	ENSG00000197140	Q8TC27	8p11.22
HGNC:15478	ADAM33	ADAM metallopeptidase domain 33	C20orf153|DKFZp434K0521|dJ964F7.1	80332	ENSG00000149451	Q9BZ11	20p13
HGNC:214	ADAM7	ADAM metallopeptidase domain 7	EAPI|GP-83	8756	ENSG00000069206	Q9H2U9	8p21.2
HGNC:215	ADAM8	ADAM metallopeptidase domain 8	CD156|MS2	101	ENSG00000151651	P78325	10q26.3
HGNC:216	ADAM9	ADAM metallopeptidase domain 9	CORD9|KIAA0021|MCMP|MDC9|Mltng	8754	ENSG00000168615	Q13443	8p11.23
HGNC:16299	ADAMDEC1	ADAM-like, decysin 1	M12.219	27299	ENSG00000134028	O15204	8p12
HGNC:217	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	C3-C5|KIAA1346|METH1	9510	ENSG00000154734	Q9UHI8	21q21.3
HGNC:13201	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif, 10	ADAM-TS10	81794		Q9H324	19p13.3
HGNC:14605	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif, 12		81792	ENSG00000151388	P58397	5q35
HGNC:1366	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif, 13	C9orf8|DKFZp434C2322|FLJ42993|MGC118899|MGC118900|TTP|VWFCP|vWF-CP	11093	ENSG00000160323	Q76LX8	9q34
HGNC:14899	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif, 14		140766	ENSG00000138316	Q8WXS8	10q21
HGNC:16305	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif, 15		170689	ENSG00000166106	Q8TE58	11q25
HGNC:17108	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif, 16	ADAMTS16s	170690	ENSG00000145536	Q8TE57	5p15
HGNC:17109	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif, 17	FLJ16363|FLJ32769	170691	ENSG00000140470	Q8TE56	15q24
HGNC:17110	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif, 18	ADAMTS21	170692	ENSG00000140873	Q8TE60	16q23
HGNC:17111	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif, 19		171019	ENSG00000145808	Q8TE59	5q23.3
HGNC:218	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif, 2	ADAM-TS2|ADAMTS-3|NPI|PCINP|hPCPNI	9509	ENSG00000087116	O95450	5q23-q24
HGNC:17178	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif, 20	GON-1	80070	ENSG00000173157	P59510	12q12
HGNC:219	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif, 3	ADAMTS-4|KIAA0366	9508	ENSG00000156140	O15072	4q21
HGNC:220	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4	ADAMTS-2|ADMP-1|KIAA0688	9507	ENSG00000158859	O75173	1q31-q32
HGNC:221	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5	ADAMTS11|ADMP-2	11096	ENSG00000154736	Q9UNA0	21q21.3
HGNC:222	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif, 6	ADAM-TS6	11174	ENSG00000049192	Q9UKP5	5q13
HGNC:223	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif, 7	ADAM-TS7|DKFZp434H204	11173	ENSG00000136378	Q9UKP4	15q25.1
HGNC:224	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif, 8	ADAM-TS8|FLJ41712|METH2	11095	ENSG00000134917	Q9UP79	11q25
HGNC:13202	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif, 9	KIAA1312	56999	ENSG00000163638	Q9P2N4	3p14.1
HGNC:14632	ADAMTSL1	ADAMTS-like 1	ADAMTSR1|C9orf94|FLJ35283	92949	ENSG00000178031	Q8N6G6	9p21.3
HGNC:14631	ADAMTSL2	ADAMTS-like 2	KIAA0605	9719	ENSG00000197859	Q86TH1	9q34.3
HGNC:14633	ADAMTSL3	ADAMTS-like 3	KIAA1233|punctin-2	57188	ENSG00000156218	P82987	15q25.2
HGNC:19706	ADAMTSL4	ADAMTS-like 4	DKFZP434K1772|TSRC1	54507	ENSG00000143382	Q6UY14	1q21.2
HGNC:27912	ADAMTSL5	ADAMTS-like 5	THSD6	339366	ENSG00000185761	Q6ZMM2	19p13.3
HGNC:16486	ADAP1	ArfGAP with dual PH domains 1	CENTA1|GCS1L	11033	ENSG00000105963	O75689	7p22.3
HGNC:16487	ADAP2	ArfGAP with dual PH domains 2	CENTA2	55803	ENSG00000184060	Q9NPF8	17q11.2
HGNC:225	ADAR	adenosine deaminase, RNA-specific	ADAR1|G1P1|IFI4	103	ENSG00000160710	P55265	1q21.3
HGNC:226	ADARB1	adenosine deaminase, RNA-specific, B1	ADAR2|ADAR2a|ADAR2a-L1|ADAR2a-L2|ADAR2a-L3|ADAR2b|ADAR2c|ADAR2d|ADAR2g|DRABA2|DRADA2|RED1|hRED1	104	ENSG00000197381	P78563	21q22.3
HGNC:227	ADARB2	adenosine deaminase, RNA-specific, B2 (non-functional)	ADAR3|RED2|hRED2	105	ENSG00000185736	Q9NS39	10p15.3
HGNC:228	ADAT1	adenosine deaminase, tRNA-specific 1		23536	ENSG00000065457	Q9BUB4	16q23
HGNC:21172	ADAT2	adenosine deaminase, tRNA-specific 2	DEADC1|TAD2|dJ20N2.1	134637	ENSG00000189007	Q7Z6V5	6q24.2
HGNC:25151	ADAT3	adenosine deaminase, tRNA-specific 3	TAD3	113179	ENSG00000213638	Q96EY9	19p13.3
HGNC:29957	ADC	arginine decarboxylase	KIAA1945|ODC-p|ODC1L	113451	ENSG00000142920	Q96A70	1p35.1
HGNC:19038	ADCK1	aarF domain containing kinase 1	FLJ39600	57143	ENSG00000063761	Q86TW2	14q24
HGNC:19039	ADCK2	aarF domain containing kinase 2	MGC20727	90956	ENSG00000133597	Q7Z695	7q34
HGNC:16812	ADCK3	aarF domain containing kinase 3	CABC1|COQ8|SCAR9	56997	ENSG00000163050	Q8NI60	1q42.11
HGNC:19041	ADCK4	aarF domain containing kinase 4	COQ8|FLJ12229	79934	ENSG00000123815	Q96D53	19q13.2
HGNC:21738	ADCK5	aarF domain containing kinase 5	FLJ35454	203054	ENSG00000173137	Q3MIX3	8q24.3
HGNC:232	ADCY1	adenylate cyclase 1 (brain)	AC1	107	ENSG00000164742	Q08828	7p13-p12
HGNC:21285	ADCY10	adenylate cyclase 10 (soluble)	HCA2|RP1-313L4.2|SAC|SACI|Sacy	55811	ENSG00000143199	Q96PN6	1q24
HGNC:233	ADCY2	adenylate cyclase 2 (brain)	AC2|HBAC2|KIAA1060	108	ENSG00000078295	Q08462	5p15.3
HGNC:234	ADCY3	adenylate cyclase 3	AC3	109	ENSG00000138031	O60266	2p23.3
HGNC:235	ADCY4	adenylate cyclase 4	AC4	196883	ENSG00000129467	Q8NFM4	14q11.2
HGNC:236	ADCY5	adenylate cyclase 5	AC5	111	ENSG00000173175	O95622	3q21.1
HGNC:237	ADCY6	adenylate cyclase 6	AC6	112	ENSG00000174233	O43306	12q12-q13
HGNC:238	ADCY7	adenylate cyclase 7	AC7|KIAA0037	113	ENSG00000121281	P51828	16q12.1
HGNC:239	ADCY8	adenylate cyclase 8 (brain)	AC8|ADCY3|HBAC1	114	ENSG00000155897	P40145	8q24
HGNC:240	ADCY9	adenylate cyclase 9	AC9	115	ENSG00000162104	O60503	16p13.3
HGNC:241	ADCYAP1	adenylate cyclase activating polypeptide 1 (pituitary)	PACAP	116	ENSG00000141433	P18509	18p11
HGNC:242	ADCYAP1R1	adenylate cyclase activating polypeptide 1 (pituitary) receptor type I	PAC1|PAC1R|PACAPR	117	ENSG00000078549	P41586	7p14.3
HGNC:243	ADD1	adducin 1 (alpha)		118	ENSG00000087274	P35611	4p16.3
HGNC:244	ADD2	adducin 2 (beta)	ADDB	119	ENSG00000075340	P35612	2p13.3
HGNC:245	ADD3	adducin 3 (gamma)	ADDL	120	ENSG00000148700	Q9UEY8	10q25.2
HGNC:21212	ADGB	androglobin	C6orf103|FLJ23121|dJ408K24.1	79747	ENSG00000118492	Q8N7X0	6q24.2
HGNC:249	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	ADH1	124	ENSG00000187758	P07327	4q23
HGNC:250	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	ADH2	125	ENSG00000196616	P00325	4q23
HGNC:251	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	ADH3	126	ENSG00000248144	P00326	4q23
HGNC:252	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	ADH-2	127	ENSG00000198099	P08319	4q22
HGNC:253	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	ADH-3|ADHX|FDH	128	ENSG00000197894	P11766	4q23
HGNC:255	ADH6	alcohol dehydrogenase 6 (class V)	ADH-5	130	ENSG00000172955	P28332	4q23
HGNC:256	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	ADH-4	131	ENSG00000196344	P40394	4q23-q24
HGNC:16354	ADHFE1	alcohol dehydrogenase, iron containing, 1	ADHFe1|FLJ32430	137872	ENSG00000147576	Q8IWW8	8q12.3
HGNC:30576	ADI1	acireductone dioxygenase 1	APL1|ARD|FLJ10913|HMFT1638|MTCBP-1|SIPL|mtnD	55256	ENSG00000182551	Q9BV57	2p25.2
HGNC:28606	ADIG	adipogenin	MGC39724|RP5-1100H13.2|SMAF1	149685	ENSG00000182035	Q0VDE8	20q11.23
HGNC:13633	ADIPOQ	adiponectin, C1Q and collagen domain containing	ACDC|ACRP30|AdipoQ|GBP28|adiponectin|apM1	9370	ENSG00000181092	Q15848	3q27
HGNC:24040	ADIPOR1	adiponectin receptor 1	ACDCR1|PAQR1	51094	ENSG00000159346	Q96A54	1q32.1
HGNC:24041	ADIPOR2	adiponectin receptor 2	ACDCR2|PAQR2	79602	ENSG00000006831	Q86V24	12p13
HGNC:24043	ADIRF	adipogenesis regulatory factor	AFRO|APM2|C10orf116	10974	ENSG00000148671	Q15847	10q23.31
HGNC:257	ADK	adenosine kinase	AK	132	ENSG00000156110	P55263	10q22.2
HGNC:259	ADM	adrenomedullin	AM	133	ENSG00000148926	P35318	11p15.4
HGNC:28898	ADM2	adrenomedullin 2	AM2|FLJ21135	79924	ENSG00000128165	Q7Z4H4	22q13.33
HGNC:27293	ADM5	adrenomedullin 5 (putative)	AM5|C19orf76	199800	ENSG00000224420	C9JUS6	19q13.33
HGNC:15766	ADNP	activity-dependent neuroprotector homeobox	ADNP1|KIAA0784	23394	ENSG00000101126	Q9H2P0	20q13.13
HGNC:23803	ADNP2	ADNP homeobox 2	KIAA0863|ZNF508	22850	ENSG00000101544	Q6IQ32	18q23
HGNC:23506	ADO	2-aminoethanethiol (cysteamine) dioxygenase	C10orf22|FLJ14547	84890	ENSG00000181915	Q96SZ5	10q21.3
HGNC:262	ADORA1	adenosine A1 receptor	RDC7	134	ENSG00000163485	P30542	1q32.1
HGNC:263	ADORA2A	adenosine A2a receptor	ADORA2|RDC8	135	ENSG00000128271	P29274	22q11.23
HGNC:264	ADORA2B	adenosine A2b receptor		136	ENSG00000170425	P29275	17p12
HGNC:268	ADORA3	adenosine A3 receptor	AD026	140	ENSG00000121933	P33765	1p13.2
HGNC:25250	ADPGK	ADP-dependent glucokinase	ADP-GK|DKFZp434B195	83440	ENSG00000159322	Q9BRR6	15q24.1
HGNC:269	ADPRH	ADP-ribosylarginine hydrolase	ARH1	141	ENSG00000144843	P54922	3q13.31-q13.33
HGNC:21303	ADPRHL1	ADP-ribosylhydrolase like 1	ARH2	113622	ENSG00000153531	Q8NDY3	13q34
HGNC:21304	ADPRHL2	ADP-ribosylhydrolase like 2	ARH3|FLJ20446	54936	ENSG00000116863	Q9NX46	1p34.3
HGNC:30925	ADPRM	ADP-ribose/CDP-alcohol diphosphatase, manganese-dependent	C17orf48|MDS006	56985	ENSG00000170222	Q3LIE5	17p13.1
HGNC:277	ADRA1A	adrenoceptor alpha 1A	ADRA1C|ADRA1L1	148	ENSG00000120907	P35348	8p21.2
HGNC:278	ADRA1B	adrenoceptor alpha 1B		147	ENSG00000170214	P35368	5q33.3
HGNC:280	ADRA1D	adrenoceptor alpha 1D	ADRA1|ADRA1A|ADRA1R	146	ENSG00000171873	P25100	20p13
HGNC:281	ADRA2A	adrenoceptor alpha 2A	ADRA2|ADRA2R|ADRAR	150	ENSG00000150594	P08913	10q25.2
HGNC:282	ADRA2B	adrenoceptor alpha 2B	ADRA2L1|ADRA2RL1|ADRARL1	151	ENSG00000222040	P18089	2q11.1
HGNC:283	ADRA2C	adrenoceptor alpha 2C	ADRA2L2|ADRA2RL2|ADRARL2	152	ENSG00000184160	P18825	4p16.3
HGNC:285	ADRB1	adrenoceptor beta 1	ADRB1R	153	ENSG00000043591	P08588	10q25.3
HGNC:286	ADRB2	adrenoceptor beta 2, surface	ADRB2R|ADRBR|B2AR|BAR	154	ENSG00000169252	P07550	5q31-q32
HGNC:288	ADRB3	adrenoceptor beta 3		155	ENSG00000188778	P13945	8p12
HGNC:289	ADRBK1	adrenergic, beta, receptor kinase 1	BARK1|GRK2	156	ENSG00000173020	P25098	11q13
HGNC:290	ADRBK2	adrenergic, beta, receptor kinase 2	BARK2|GRK3	157	ENSG00000100077	P35626	22q11
HGNC:15759	ADRM1	adhesion regulating molecule 1	ARM1|GP110|Rpn13	11047	ENSG00000130706	Q16186	20q13.33
HGNC:291	ADSL	adenylosuccinate lyase		158	ENSG00000239900	P30566	22q13.1
HGNC:292	ADSS	adenylosuccinate synthase		159	ENSG00000035687	P30520	1q44
HGNC:20093	ADSSL1	adenylosuccinate synthase like 1	FLJ38602	122622	ENSG00000185100	Q8N142	14q32.33
HGNC:21214	ADTRP	androgen-dependent TFPI-regulating protein	AIG1L|C6orf105|dJ413H6.1	84830	ENSG00000111863	Q96IZ2	6p24.1
HGNC:303	AEBP1	AE binding protein 1	ACLP	165	ENSG00000106624	Q8IUX7	7p
HGNC:24051	AEBP2	AE binding protein 2	MGC17922	121536	ENSG00000139154	Q6ZN18	12p12.3
HGNC:25722	AEN	apoptosis enhancing nuclease	FLJ12484|FLJ12562|ISG20L1	64782	ENSG00000181026	Q8WTP8	15q26.1
HGNC:307	AES	amino-terminal enhancer of split	GRG5|TLE5	166	ENSG00000104964	Q08117	19p13.3
HGNC:24017	AFAP1	actin filament associated protein 1	AFAP|AFAP-110	60312	ENSG00000196526	Q8N556	4p16
HGNC:26714	AFAP1L1	actin filament associated protein 1-like 1	FLJ36748	134265	ENSG00000157510	Q8TED9	5q33.1
HGNC:25901	AFAP1L2	actin filament associated protein 1-like 2	Em:AC005383.4|FLJ14564|KIAA1914|XB130	84632	ENSG00000169129	Q8N4X5	10q26.11
HGNC:7135	AFF1	AF4/FMR2 family, member 1	AF-4|AF4|MLLT2|PBM1	4299	ENSG00000172493	P51825	4q21.3
HGNC:3776	AFF2	AF4/FMR2 family, member 2	FMR2|FRAXE	2334	ENSG00000155966	P51816	Xq28
HGNC:6473	AFF3	AF4/FMR2 family, member 3	LAF4|MLLT2-like	3899	ENSG00000144218	P51826	2q11.2-q12
HGNC:17869	AFF4	AF4/FMR2 family, member 4	AF5Q31|MCEF	27125	ENSG00000072364	Q9UHB7	5q31
HGNC:315	AFG3L2	AFG3-like AAA ATPase 2	SCA28|SPAX5	10939	ENSG00000141385	Q9Y4W6	18p11.21
HGNC:316	AFM	afamin	ALB2|ALBA	173	ENSG00000079557	P43652	4q13.3
HGNC:20910	AFMID	arylformamidase	DKFZp686F03259|KF	125061	ENSG00000183077	Q63HM1	17q25.3
HGNC:317	AFP	alpha-fetoprotein	FETA|HPAFP	174	ENSG00000081051	P02771	4q13.3
HGNC:25951	AFTPH	aftiphilin	FLJ20080|FLJ23793|MGC33965|Nbla10388	54812	ENSG00000119844	Q6ULP2	2p14
HGNC:318	AGA	aspartylglucosaminidase	ASRG	175	ENSG00000038002	P20933	4q34.3
HGNC:16922	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	CENTG2|GGAP1|KIAA1099	116987	ENSG00000157985	Q9UPQ3	2q37
HGNC:23462	AGAP10	ArfGAP with GTPase domain, ankyrin repeat and PH domain 10	CTGLF7|bA144G6.2	728127	ENSG00000204172	Q5T2P9	10q11.22
HGNC:29421	AGAP11	ankyrin repeat and GTPase domain Arf GTPase activating protein 11	KIAA1975	119385	ENSG00000151303	Q8TF27	10q23.2
HGNC:16921	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	CENTG1	116986	ENSG00000135439	Q99490	12q13.2
HGNC:16923	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	CENTG3	116988	ENSG00000133612	Q96P47	7q36.1
HGNC:23459	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	CTGLF1|Em:AC012044.1|MRIP2	119016	ENSG00000188234	Q96P64	10q11.21
HGNC:23467	AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	CTGLF2|Em:AC073389.1	729092	ENSG00000172650	A6NIR3	10q22.2
HGNC:23466	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	CTGLF3|bA324H6.1	414189	ENSG00000204149	Q5VW22	10q11.23
HGNC:23465	AGAP7	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7	CTGLF4|bA109G10.1	653268	ENSG00000204169	Q5VUJ5	10q11.23
HGNC:23464	AGAP8	ArfGAP with GTPase domain, ankyrin repeat and PH domain 8	CTGLF5	728404	ENSG00000174194	Q5SRD3	10q11.23
HGNC:23463	AGAP9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	CTGLF6|FLJ00312|bA301J7.2	642517	ENSG00000198035	Q5VTM2	10q11.22
HGNC:26504	AGBL1	ATP/GTP binding protein-like 1	FLJ32310	123624	ENSG00000166748	Q96MI9	15q25.3
HGNC:26296	AGBL2	ATP/GTP binding protein-like 2	FLJ23598	79841	ENSG00000165923	Q5U5Z8	11p11.2
HGNC:27981	AGBL3	ATP/GTP binding protein-like 3	MGC32955	340351	ENSG00000146856	Q8NEM8	7q33
HGNC:25892	AGBL4	ATP/GTP binding protein-like 4	FLJ14442	84871	ENSG00000186094	Q5VU57	1p33
HGNC:26147	AGBL5	ATP/GTP binding protein-like 5	FLJ21839	60509	ENSG00000084693	Q8NDL9	2p23.3
HGNC:320	AGER	advanced glycosylation end product-specific receptor	RAGE	177	ENSG00000204305	Q15109	6p21.3
HGNC:5175	AGFG1	ArfGAP with FG repeats 1	HRB|RAB|RIP	3267	ENSG00000173744	P52594	2q36
HGNC:5177	AGFG2	ArfGAP with FG repeats 2	HRBL|RABR	3268	ENSG00000106351	O95081	7q22.1
HGNC:24684	AGGF1	angiogenic factor with G patch and FHA domains 1	FLJ10283|GPATC7|GPATCH7|HSU84971|VG5Q	55109	ENSG00000164252	Q8N302	5q13.3
HGNC:21869	AGK	acylglycerol kinase	FLJ10842|MULK	55750	ENSG00000006530	Q53H12	7q34
HGNC:321	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase		178	ENSG00000162688	P35573	1p21
HGNC:18407	AGMAT	agmatine ureohydrolase (agmatinase)	FLJ23384	79814	ENSG00000116771	Q9BSE5	1p36.13
HGNC:33784	AGMO	alkylglycerol monooxygenase	FLJ16237|TMEM195	392636	ENSG00000187546	Q6ZNB7	7p21.1
HGNC:3262	AGO1	argonaute RISC catalytic component 1	EIF2C1|hAGO1	26523	ENSG00000092847	Q9UL18	1p34.3
HGNC:3263	AGO2	argonaute RISC catalytic component 2	EIF2C2|Q10|hAGO2	27161	ENSG00000123908	Q9UKV8	8q24.3
HGNC:18421	AGO3	argonaute RISC catalytic component 3	EIF2C3|FLJ12765|hAGO3	192669	ENSG00000126070	Q9H9G7	1p34
HGNC:18424	AGO4	argonaute RISC catalytic component 4	EIF2C4|FLJ20033|KIAA1567|hAGO4	192670	ENSG00000134698	Q9HCK5	1p34
HGNC:324	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	LPAAT-alpha	10554	ENSG00000204310	Q99943	6p21.3
HGNC:325	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	BSCL	10555	ENSG00000169692	O15120	9q34.3
HGNC:326	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	LPAAT-gamma	56894	ENSG00000160216	Q9NRZ7	21q22.3
